histogram_mean,histogram_std,histogram_skewness,histogram_kurtosis,uniform_pattern_mean,uniform_pattern_std,uniform_pattern_skewness,uniform_pattern_kurtosis,rotation_invariant_mean,rotation_invariant_std,rotation_invariant_skewness,rotation_invariant_kurtosis
0.00390625,0.016289907,4.420546,19.715462,611.0,1033.6941,1.4290388,0.5719939,0.1,0.1202304,0.8460719,-0.6486182
0.00390625,0.018181222,6.416998,51.753227,697.8,1194.6624,1.3455039,0.006951348,0.1,0.11880384,0.7898339,-0.701915
0.00390625,0.01736088,5.1786213,29.215305,556.3,1035.9283,1.9099251,2.4091024,0.1,0.14367163,1.4361917,0.8773334
0.00390625,0.019160502,6.403199,45.969643,621.2,1079.73,1.3705214,0.0264626,0.1,0.13925613,1.4545189,1.166081
0.00390625,0.016958393,4.9492955,26.079313,607.0,1035.8013,1.4135903,0.40686917,0.1,0.12175762,0.9620989,-0.2552402
0.00390625,0.01781657,5.949902,42.896835,680.7,1133.594,1.2607044,-0.20540573,0.1,0.118725106,0.80301166,-0.6584401
0.00390625,0.016878964,4.871044,25.074026,609.7,1039.018,1.4104257,0.40151444,0.1,0.12045343,0.9118603,-0.38677907
0.00390625,0.019848635,8.369434,89.644905,782.7,1400.8533,1.5158683,0.6092361,0.1,0.1138632,0.52689874,-1.4147215
0.00390625,0.016486516,4.511733,20.428501,542.8,913.3501,1.4384915,0.6787447,0.1,0.13122076,1.2098433,0.33517647
0.00390625,0.018522382,6.9391828,62.1148,803.2,1355.0992,1.2969966,-0.13104801,0.1,0.118064776,0.6452673,-1.2421532
0.00390625,0.019172799,7.4489202,71.13872,803.6,1367.5438,1.335417,0.0027646269,0.1,0.1189136,0.6701101,-1.2021551
0.00390625,0.016343305,4.418847,19.34081,611.9,1041.042,1.4875185,0.8394612,0.1,0.12810102,1.0656955,-0.15785885
0.00390625,0.01750096,5.617891,37.619747,666.2,1117.8269,1.2825494,-0.15907808,0.1,0.1224685,0.92868423,-0.36027193
0.00390625,0.016444419,4.5406294,21.06824,595.1,1012.72076,1.4925796,0.8647543,0.1,0.12707204,1.047767,-0.18310118
0.00390625,0.018071333,6.4603567,53.162132,710.2,1220.1458,1.3482748,-0.006222682,0.1,0.11534826,0.648932,-1.0415092
0.00390625,0.018608235,6.873341,59.86108,767.5,1309.9038,1.3294754,-0.05462142,0.1,0.11745949,0.66002,-1.1475313
0.00390625,0.016561788,4.607098,21.784311,592.7,1015.1334,1.49819,0.8357077,0.1,0.12498073,1.0179433,-0.20754337
0.00390625,0.017461002,5.633463,38.24878,696.0,1166.4235,1.2856079,-0.13024403,0.1,0.119082674,0.7772038,-0.7962966
0.00390625,0.01657806,4.5617056,20.930283,588.3,991.9661,1.4381772,0.6557806,0.1,0.12842774,1.1281252,0.08441687
0.00390625,0.017235842,5.266681,31.529827,661.0,1101.593,1.2818917,-0.09431071,0.1,0.1241803,0.9678978,-0.31211758
0.00390625,0.0181509,6.2908335,49.14749,693.1,1171.2844,1.3126915,-0.059633102,0.1,0.12204197,0.89972377,-0.44229722
0.00390625,0.016643573,4.6282578,21.779331,578.9,972.4533,1.405789,0.5146079,0.1,0.12877119,1.1623447,0.2202723
0.00390625,0.018032359,6.2777433,49.318195,704.5,1186.9996,1.2985444,-0.11001812,0.1,0.11817448,0.75347245,-0.81316566
0.00390625,0.016385613,4.4082794,19.105434,615.9,1054.4563,1.5159498,0.9360632,0.1,0.12595621,1.0117009,-0.2953999
0.00390625,0.02036901,8.503874,91.607605,850.4,1491.6519,1.4349276,0.30770725,0.1,0.12140196,0.68824124,-1.2728754
0.00390625,0.017016431,4.9969125,26.907488,617.3,1017.1857,1.2942379,0.10004659,0.1,0.12642998,1.0669713,-0.06617975
0.00390625,0.018324098,6.640049,56.041348,753.2,1223.1749,1.1912698,-0.31028417,0.1,0.11560745,0.5917073,-1.2687882
0.00390625,0.016985707,4.9507847,26.178118,574.6,961.01874,1.3792471,0.41253886,0.1,0.12839186,1.1556503,0.21557188
0.00390625,0.01734651,5.29824,31.071953,606.6,1023.56006,1.3380059,0.09442711,0.1,0.124121755,1.0351365,-0.049356937
0.00390625,0.016362537,4.4782195,20.305025,608.0,1034.606,1.4590976,0.6817363,0.1,0.1251425,1.002139,-0.27093577
0.00390625,0.018507393,6.8368454,59.67723,732.9,1271.3545,1.3748293,0.063889235,0.1,0.119381726,0.7522612,-0.87545013
0.00390625,0.016244885,4.4369025,20.035486,575.5,1016.8946,1.5508536,0.8727201,0.1,0.11823443,0.8006277,-0.69207597
0.00390625,0.018679896,7.3961596,71.28495,716.4,1262.1787,1.46338,0.42942184,0.1,0.10963282,0.4116776,-1.5090034
0.00390625,0.01693642,4.804437,23.791857,684.0,1187.4467,1.562223,1.0657504,0.1,0.129426,1.0408891,-0.3407948
0.00390625,0.016601533,4.7696815,24.439703,675.9,1166.1072,1.4992253,0.7777462,0.1,0.1233063,0.8988742,-0.61569357
0.00390625,0.01790299,5.470179,32.52063,652.4,1093.0087,1.2999997,-0.046938997,0.1,0.136088,1.2843528,0.535542
0.00390625,0.02042614,7.951652,78.55196,768.8,1361.592,1.5210222,0.70003265,0.1,0.12876177,0.9782801,-0.44888592
0.00390625,0.021701057,9.284675,106.71278,850.2,1533.1534,1.613457,1.0734758,0.1,0.12701197,0.81616414,-1.0342224
0.00390625,0.017168771,4.8594384,23.949944,569.8,977.35675,1.5476133,1.0913728,0.1,0.14281689,1.4529073,0.97545815
0.00390625,0.01793621,5.7897944,39.48451,699.8,1157.6152,1.2384804,-0.25900528,0.1,0.12852322,1.0361325,-0.18818498
0.00390625,0.016787844,4.694032,22.521542,649.9,1117.8188,1.5071877,0.8471219,0.1,0.12983008,1.0972397,-0.10472679
0.00390625,0.017031832,4.7712283,22.980518,644.3,1094.5719,1.4805323,0.8150956,0.1,0.13446596,1.2148372,0.186198
0.00390625,0.01627282,4.407846,19.435982,589.0,1024.8315,1.5401325,0.92890996,0.1,0.1189569,0.8248166,-0.65595984
0.00390625,0.016525844,4.6539516,23.007542,627.9,1093.1432,1.4923474,0.66819274,0.1,0.11689598,0.7283648,-0.8973336
0.00390625,0.01623044,4.3287916,18.358644,577.4,998.2652,1.5202409,0.8737082,0.1,0.12162486,0.8960664,-0.51335096
0.00390625,0.017061243,5.4432406,36.098804,665.7,1132.7238,1.3290949,-0.030791998,0.1,0.11477539,0.63621575,-1.063323
0.00390625,0.021074167,9.622512,115.76161,810.0,1494.0001,1.7084467,1.442127,0.1,0.11500134,0.5538989,-1.391304
0.00390625,0.016581569,4.543277,20.519732,577.0,1018.5068,1.6458851,1.3821522,0.1,0.13222897,1.1995811,0.24655914
0.00390625,0.018463992,6.4467235,51.48306,748.8,1281.5264,1.3342078,-0.051755186,0.1,0.12500525,0.88762057,-0.6376097
0.00390625,0.024551762,11.181543,146.06717,881.4,1740.3892,2.0388558,2.7999876,0.1,0.13050331,0.9369509,-0.75530195
0.00390625,0.016619463,4.5412545,20.391373,576.8,1021.9715,1.6780531,1.5245587,0.1,0.13301204,1.2085615,0.24948668
0.00390625,0.01662718,4.5441384,20.44934,565.9,1014.9175,1.7273743,1.6983787,0.1,0.13378212,1.2404939,0.35459113
0.00390625,0.018149287,5.7186236,36.281338,550.4,949.8055,1.5977039,1.3084354,0.1,0.14759943,1.5448135,1.2499771
0.00390625,0.018370517,5.9644604,41.20282,740.6,1244.8475,1.2997676,-0.08042758,0.1,0.12837912,0.96326435,-0.4847622
0.00390625,0.016657606,4.619704,21.620077,567.8,986.0439,1.6331573,1.4442828,0.1,0.13750608,1.2971226,0.45753503
0.00390625,0.016680242,4.6210566,21.534714,584.5,989.21295,1.5089929,1.00946,0.1,0.13783912,1.2934194,0.4147942
0.00390625,0.016117455,4.2190013,16.881376,547.2,966.45514,1.6469573,1.3836322,0.1,0.1260982,1.0169618,-0.24471235
0.00390625,0.020086871,8.797165,99.08522,761.9,1401.6981,1.6403514,1.1090037,0.1,0.11340068,0.5066949,-1.4368281
0.00390625,0.016083935,4.289645,18.157751,576.0,1008.2955,1.574927,1.0679244,0.1,0.11870594,0.79832995,-0.7443311
0.00390625,0.018364528,6.93538,62.240356,706.4,1229.1283,1.4068578,0.21385111,0.1,0.11025547,0.45960748,-1.3871198
0.00390625,0.017930219,6.57092,55.908024,692.7,1203.8291,1.3824505,0.091576554,0.1,0.10953971,0.423178,-1.4605322
0.00390625,0.017330917,4.9407396,24.968143,707.7,1296.827,1.741995,1.6452858,0.1,0.13422622,1.1465108,-0.11993384
0.00390625,0.01770053,5.3937726,31.942287,722.4,1274.783,1.5367918,0.80735266,0.1,0.1295309,1.0197741,-0.3858862
0.00390625,0.01690316,4.755325,23.318136,670.9,1200.5953,1.6402739,1.2588421,0.1,0.12819698,1.0454706,-0.26465964
0.00390625,0.01709337,4.8606076,24.422594,675.2,1203.9259,1.6230291,1.1919923,0.1,0.1310509,1.1218448,-0.07321477
0.00390625,0.016254192,4.443533,20.134583,601.0,1060.9872,1.573058,0.9963164,0.1,0.11918731,0.82071704,-0.6805868
0.00390625,0.019144436,7.663742,75.95112,762.1,1322.9105,1.4245818,0.32643986,0.1,0.1124563,0.5100013,-1.3886564
0.00390625,0.021016054,9.609007,115.57312,835.8,1516.8806,1.6295782,1.1212933,0.1,0.11475568,0.53364974,-1.4524628
0.00390625,0.016896965,4.749038,22.798029,631.3,1127.4686,1.694798,1.5566363,0.1,0.13329855,1.1736362,0.071383476
0.00390625,0.017002365,4.8228827,23.63657,611.6,1037.3091,1.4966044,0.9195879,0.1,0.13725087,1.278894,0.38387847
0.00390625,0.021312924,9.325313,108.534966,896.1,1571.8589,1.483932,0.5682535,0.1,0.12210206,0.6708206,-1.3652022
0.00390625,0.01676325,4.6548386,21.787449,631.0,1119.9233,1.661697,1.4262003,0.1,0.1303958,1.1034687,-0.10370636
0.00390625,0.017067606,4.876514,24.664793,689.0,1189.1945,1.5233572,0.9048099,0.1,0.13036962,1.0603346,-0.28459644
0.00390625,0.016333196,4.4486794,19.848679,639.2,1128.9387,1.6504749,1.4022548,0.1,0.1265512,0.9986573,-0.38845587
0.00390625,0.016813777,4.925579,26.756857,655.8,1102.9497,1.3526984,0.20772137,0.1,0.12232161,0.89349574,-0.5440359
0.00390625,0.016282259,4.33701,18.242409,599.0,1031.848,1.5626693,1.1345073,0.1,0.12917897,1.0914339,-0.102315426
0.00390625,0.01760374,5.5762596,36.31891,684.4,1140.572,1.2686685,-0.16819887,0.1,0.12474895,0.9613742,-0.35063004
0.00390625,0.016064836,4.216129,17.026897,560.5,998.979,1.6614814,1.3961573,0.1,0.12406685,0.9616614,-0.3754096
0.00390625,0.01679759,5.155686,31.392445,636.4,1073.1962,1.3072305,-0.0701482,0.1,0.115552954,0.6953805,-0.89496756
0.00390625,0.016266596,4.390282,19.161499,586.8,996.25055,1.4492611,0.6493837,0.1,0.12593907,1.0343375,-0.16538548
0.00390625,0.018190635,6.6257195,56.44212,718.1,1247.4612,1.3738068,0.04807734,0.1,0.11728247,0.69077057,-0.98346376
0.00390625,0.016374726,4.423313,19.337008,593.9,1005.9792,1.4636977,0.751234,0.1,0.12606254,1.0262256,-0.22271228
0.00390625,0.016379075,4.4225054,19.28923,596.0,1069.5094,1.7035885,1.5708914,0.1,0.12760586,1.0658677,-0.1380167
0.00390625,0.018611422,7.0011477,62.88939,728.3,1287.6133,1.4161218,0.1576447,0.1,0.117969155,0.714727,-0.93842936
0.00390625,0.016339269,4.3604016,18.478527,565.9,1009.12994,1.6949202,1.5676657,0.1,0.12968324,1.1286346,0.04935479
0.00390625,0.017919641,6.061979,45.263393,688.9,1172.0366,1.3200526,-0.0791872,0.1,0.118994,0.812506,-0.63956
0.00390625,0.016408253,4.4519897,19.6983,545.2,935.2807,1.5298535,0.99357766,0.1,0.13044387,1.1845992,0.25664997
0.00390625,0.016489135,4.5574255,21.398922,604.2,1017.28015,1.3812734,0.3553336,0.1,0.123440795,0.9554811,-0.35301924
0.00390625,0.01628457,4.3752894,18.83571,583.6,1028.7089,1.6228726,1.2707385,0.1,0.12533034,1.0070932,-0.26104546
0.00390625,0.017205795,5.3280406,33.106598,724.9,1225.5011,1.3615355,0.20643759,0.1,0.12252698,0.8371849,-0.781281
0.00390625,0.0163479,4.4078207,19.156303,578.7,1013.6613,1.59021,1.1445594,0.1,0.12555236,1.027995,-0.18330741
0.00390625,0.017125104,5.3983502,35.028324,690.7,1191.2015,1.3883026,0.18056332,0.1,0.11797685,0.7198578,-0.9499576
0.00390625,0.016659979,4.651897,22.201963,574.1,996.1397,1.554466,1.0283059,0.1,0.13007057,1.1698,0.20802307
0.00390625,0.016844898,4.769565,23.717043,619.8,1095.7131,1.5481188,0.85493517,0.1,0.12682302,1.0557061,-0.1011765
0.00390625,0.01712744,5.1015,28.656254,606.4,1092.0834,1.71538,1.6091821,0.1,0.13538642,1.2616142,0.376534
0.00390625,0.017336642,5.247986,30.767174,605.4,1056.314,1.635665,1.4180974,0.1,0.13977462,1.3437026,0.56228876
0.00390625,0.016217856,4.347271,18.668074,590.9,1025.5604,1.545953,0.9803578,0.1,0.12187585,0.9133236,-0.4702177
0.00390625,0.018128218,6.6426487,56.98094,725.6,1253.48,1.3604087,0.016903521,0.1,0.11393943,0.59192556,-1.1764159
0.00390625,0.016401859,4.423343,19.292019,556.6,991.0236,1.7258223,1.7402962,0.1,0.13344337,1.2128748,0.25165224
0.00390625,0.016745618,4.675464,22.318483,597.4,1037.5518,1.5317508,0.89846814,0.1,0.13047932,1.1545877,0.14724302
0.00390625,0.01628641,4.31295,17.815704,540.0,1007.59344,1.8996873,2.3475451,0.1,0.1318882,1.138768,0.017417192
0.00390625,0.016721249,4.738186,23.664804,626.4,1093.9762,1.5015475,0.6937157,0.1,0.123382285,0.9188969,-0.47911716
0.00390625,0.017789466,5.597112,35.499805,507.5,897.57367,1.7321869,1.8233769,0.1,0.15069313,1.6031926,1.4407835
0.00390625,0.017546063,5.3252378,30.797142,600.7,1020.2383,1.3898062,0.31902578,0.1,0.13206877,1.2370716,0.44759488
0.00390625,0.018004984,5.8768163,40.262154,655.5,1092.7361,1.2632586,-0.20157479,0.1,0.124993324,1.0260869,-0.07852602
0.00390625,0.016379124,4.477307,20.228079,555.6,958.6668,1.5422353,1.0094393,0.1,0.12909777,1.1255579,0.075273275
0.00390625,0.016719932,4.861282,25.920034,620.7,1064.2717,1.3997514,0.28989154,0.1,0.121976465,0.9135084,-0.42130542
0.00390625,0.018454561,5.8891377,39.538853,537.8,888.4651,1.3691816,0.49385822,0.1,0.15568185,1.6614839,1.5883265
0.00390625,0.019429559,6.575697,49.337826,684.4,1146.3727,1.2980628,-0.055572644,0.1,0.13755399,1.2846673,0.5590911
0.00390625,0.017150363,4.913235,24.790289,567.7,901.86786,1.1344548,-0.33598807,0.1,0.13686179,1.2775192,0.42238307
0.00390625,0.020865824,7.9844174,76.36801,825.1,1470.0127,1.4357587,0.2162525,0.1,0.1247433,0.77893716,-1.049906
0.00390625,0.01767148,5.23888,29.394863,605.9,1059.51,1.6553417,1.5052811,0.1,0.14454612,1.4397787,0.82466626
0.00390625,0.019702787,7.2488294,64.83324,807.3,1358.6274,1.3049507,-0.06347463,0.1,0.12873043,0.89997554,-0.7492986
0.00390625,0.01777322,5.302294,30.240654,607.0,1073.7986,1.7054653,1.680628,0.1,0.14529027,1.4335566,0.79899645
0.00390625,0.018790629,5.962762,39.570015,709.0,1211.3982,1.3424627,0.007076508,0.1,0.13694681,1.2404544,0.31782222
0.00390625,0.017174775,4.9339066,25.344542,608.4,1065.1481,1.6567106,1.5029471,0.1,0.13882317,1.3165206,0.46609855
0.00390625,0.017079776,4.8472238,24.037075,619.8,1077.0424,1.5974694,1.2470803,0.1,0.13669758,1.2955236,0.43505812
0.00390625,0.016494635,4.472387,19.750946,538.2,897.7016,1.4169167,0.65243876,0.1,0.13193896,1.2037303,0.27885413
0.00390625,0.016369024,4.4031625,18.974457,579.3,977.1958,1.4716744,0.8369262,0.1,0.13084291,1.141779,0.051006556
0.00390625,0.01801703,6.0328813,43.98071,675.3,1130.7815,1.281467,-0.14498787,0.1,0.12234208,0.9257398,-0.35230422
0.00390625,0.016909909,4.793418,23.657663,547.3,934.743,1.5287712,1.028574,0.1,0.13977246,1.4273916,0.94379187
0.00390625,0.020172095,8.113776,83.41274,845.9,1458.0999,1.3856535,0.17033812,0.1,0.12349404,0.7338477,-1.184112
0.00390625,0.0169134,4.8247643,24.199125,543.9,935.9043,1.5604548,1.1322924,0.1,0.1401032,1.4237063,0.9320886
0.00390625,0.018260926,6.072794,44.02476,679.8,1176.1953,1.3594964,0.0002980621,0.1,0.12740389,1.0760492,0.014418125
0.00390625,0.016223688,4.390218,19.29159,584.3,983.3073,1.4049561,0.49142534,0.1,0.119434796,0.8362727,-0.6347549
0.00390625,0.016194783,4.358978,18.890547,584.9,992.51526,1.4512446,0.6652083,0.1,0.119461566,0.8363325,-0.6412575
0.00390625,0.01606954,4.2597437,17.738102,600.1,1052.9324,1.6071848,1.2219564,0.1,0.12116228,0.84634423,-0.7024243
0.00390625,0.020849604,9.514998,113.737335,819.1,1491.315,1.6486444,1.2023239,0.1,0.1137001,0.5093885,-1.4696519
0.00390625,0.016780755,4.7468476,23.295952,600.4,991.89307,1.3185079,0.20744984,0.1,0.12981199,1.1442107,0.12536955
0.00390625,0.017816035,5.9654565,43.68044,739.7,1221.1134,1.2334899,-0.2646028,0.1,0.12081697,0.7800688,-0.88093424
0.00390625,0.01705845,4.852637,24.089632,555.9,936.4632,1.3983222,0.44443467,0.1,0.13840532,1.4000255,0.92001724
0.00390625,0.023467788,10.903905,141.39914,851.7,1676.0602,1.9635644,2.4533362,0.1,0.12583123,0.8330292,-0.9259124
0.00390625,0.016444912,4.402693,18.835836,545.7,975.03345,1.746174,1.8219432,0.1,0.1319953,1.1809331,0.17083645
0.00390625,0.020613443,8.725447,96.17476,795.7,1422.7882,1.5918559,1.0112194,0.1,0.121103816,0.71771264,-1.1041167
0.00390625,0.016599683,4.547339,20.604036,640.3,1102.0887,1.5424998,1.0324427,0.1,0.13028705,1.1082633,-0.09925008
0.00390625,0.018239211,6.3457255,50.434467,781.3,1332.8917,1.3361791,-0.01437052,0.1,0.12093372,0.7384218,-1.0432436
0.00390625,0.019817159,7.8519855,78.12469,825.5,1443.7107,1.3980379,0.13102013,0.1,0.12183145,0.7178151,-1.1672032
0.00390625,0.016182998,4.286765,17.724516,556.9,965.63934,1.5621734,1.0754006,0.1,0.12598641,1.0630871,-0.06077671
0.00390625,0.016803706,4.9211626,27.023699,628.1,1057.2135,1.3216797,0.027778655,0.1,0.11982979,0.85100776,-0.55437875
0.00390625,0.016275486,4.314913,17.927479,549.0,955.8088,1.5997475,1.2437423,0.1,0.1291415,1.1389579,0.115360975
0.00390625,0.016763413,4.9254823,27.236967,669.1,1143.9751,1.4079316,0.35898313,0.1,0.12005692,0.82426023,-0.7077267
0.00390625,0.016270192,4.3412056,18.335455,615.6,1044.8384,1.5009292,0.93632686,0.1,0.12763195,1.028278,-0.3067274
0.00390625,0.018705165,6.35419,47.39974,700.3,1182.1305,1.301621,-0.11047267,0.1,0.12786023,1.0491753,-0.11016297
0.00390625,0.016355656,4.439222,19.655844,599.7,1050.4166,1.5847169,1.1154982,0.1,0.1268936,1.0515486,-0.14939165
0.00390625,0.018076673,6.33786,50.69544,719.9,1238.8228,1.3472058,-0.024825625,0.1,0.12011947,0.7936787,-0.76628804
0.00390625,0.017745739,5.2587085,29.218945,501.3,870.1692,1.6381202,1.4748272,0.1,0.15348935,1.6288196,1.5072479
0.00390625,0.017423848,4.9543133,24.943495,626.8,1047.7887,1.3622115,0.32284328,0.1,0.13800754,1.2996174,0.51967406
0.00390625,0.01671983,4.708783,22.8546,539.0,917.3437,1.5292457,1.0648701,0.1,0.1375607,1.3239444,0.5947783
0.00390625,0.017324833,5.301136,31.949966,664.9,1137.8987,1.3710673,0.14953752,0.1,0.12498131,0.9889347,-0.26392984
0.00390625,0.016634732,4.641142,22.029188,548.6,933.9888,1.5353783,1.0952891,0.1,0.13697799,1.2884192,0.4615605
0.00390625,0.018636996,6.2798743,46.645996,704.4,1176.3091,1.2718958,-0.1711233,0.1,0.12711354,1.0430709,-0.13187218
0.00390625,0.016335687,4.439967,19.805746,585.1,1045.7114,1.6145875,1.1328979,0.1,0.119252026,0.8187033,-0.68787384
0.00390625,0.018445529,6.91721,61.693977,705.7,1247.3674,1.4274914,0.21908386,0.1,0.114413016,0.6012424,-1.1378595
0.00390625,0.016324187,4.473449,20.387417,577.3,1027.5287,1.5680848,0.9156037,0.1,0.119160205,0.83813345,-0.5956776
0.00390625,0.016965583,5.2606745,32.733543,661.3,1117.2238,1.3199182,-0.017052101,0.1,0.113278314,0.58936846,-1.1579185
0.00390625,0.020407831,9.14016,105.9684,800.0,1444.5931,1.6145723,1.0715673,0.1,0.11181156,0.4555589,-1.5342532
0.00390625,0.016125852,4.277811,17.862589,580.7,962.18463,1.348536,0.3430381,0.1,0.121091716,0.8684557,-0.6007862
0.00390625,0.016559377,4.706154,23.722641,624.6,1033.7526,1.2915179,0.034455027,0.1,0.120457865,0.84391135,-0.6365824
0.00390625,0.016722327,4.571573,20.559744,562.6,981.1158,1.6653422,1.5812917,0.1,0.1405573,1.3075434,0.41670346
0.00390625,0.020084647,7.829432,77.25547,872.2,1494.5996,1.3429565,-0.014368068,0.1,0.12591118,0.7542619,-1.1888255
0.00390625,0.016289368,4.370172,18.734293,555.3,930.3663,1.4319782,0.687892,0.1,0.1283455,1.0929308,-0.03922391
0.00390625,0.017668944,5.8002687,40.793724,720.6,1205.4779,1.2805789,-0.14035815,0.1,0.12017311,0.79281366,-0.8085625
0.00390625,0.016261932,4.3338103,18.24265,553.3,928.655,1.4382684,0.7040817,0.1,0.12793854,1.0750527,-0.091174126
0.00390625,0.01700994,5.219938,31.953362,673.0,1124.8179,1.2916186,-0.06948237,0.1,0.120336235,0.8038126,-0.7507105
0.00390625,0.018388376,6.843687,60.196022,720.2,1235.1403,1.3632658,0.08954476,0.1,0.11649211,0.64682806,-1.0887183
0.00390625,0.016667122,4.574142,20.83339,550.9,1013.9634,1.8297509,2.0674136,0.1,0.13462692,1.2720851,0.45522308
0.00390625,0.017064366,5.024693,27.464283,667.3,1162.6445,1.4908054,0.65400213,0.1,0.126078,0.982611,-0.36516428
0.00390625,0.018761246,6.6432557,53.700687,708.6,1207.4434,1.3394017,0.013346059,0.1,0.123695046,0.9393252,-0.37598062
0.00390625,0.016466131,4.4487476,19.417986,510.7,942.8351,1.859024,2.1989746,0.1,0.13661306,1.2951308,0.51586676
0.00390625,0.01629643,4.3258414,18.030333,564.4,1007.9893,1.6988933,1.5780348,0.1,0.13048653,1.1168638,-0.011240482
0.00390625,0.016248183,4.3357077,18.29959,568.7,979.49774,1.528141,0.94880575,0.1,0.12862374,1.0803893,-0.079146385
0.00390625,0.01628012,4.435888,19.824755,581.3,993.69916,1.4585147,0.6365816,0.1,0.118491374,0.80091566,-0.71439767
0.00390625,0.01868773,7.2610717,68.48818,740.5,1314.1289,1.4283434,0.19968238,0.1,0.11176859,0.48328528,-1.4163445
0.00390625,0.01934481,8.092825,84.95913,764.9,1336.421,1.4826964,0.5899027,0.1,0.110399894,0.4062375,-1.5936219
0.00390625,0.016278522,4.3678837,18.764055,577.5,993.52856,1.5301868,0.9698204,0.1,0.12396586,0.9630313,-0.37277937
0.00390625,0.018510692,6.9433913,62.057365,716.3,1223.1635,1.3741046,0.18489122,0.1,0.11547467,0.64546126,-1.052563
0.00390625,0.01734119,5.686277,39.829933,717.5,1254.9237,1.4206443,0.25115186,0.1,0.11585213,0.62873024,-1.169294
0.00390625,0.01650984,4.493155,20.023205,565.7,972.6025,1.5202904,0.9217816,0.1,0.13159378,1.1905487,0.25275683
0.00390625,0.017717646,6.0919757,47.047348,694.6,1188.5454,1.3340682,-0.05099115,0.1,0.11742798,0.70202255,-0.9423015
0.00390625,0.017064394,5.3341875,33.96542,675.4,1135.895,1.3048081,-0.057886165,0.1,0.1204867,0.80894786,-0.7287898
0.00390625,0.016830975,4.6824374,22.170984,521.6,970.7798,1.8833138,2.2785134,0.1,0.1385776,1.3581249,0.71154857
0.00390625,0.018274475,6.0971,43.74719,643.7,1115.1395,1.3687648,0.040952187,0.1,0.12628593,1.0663705,0.06207633
0.00390625,0.017950146,5.8130198,39.60572,638.8,1109.5402,1.3678825,0.01729896,0.1,0.12774247,1.0789938,0.0722599
0.00390625,0.017350184,5.038773,26.583944,577.4,953.1276,1.3603683,0.4534472,0.1,0.14300579,1.445446,0.9379966
0.00390625,0.01930659,6.9489064,58.834038,742.2,1285.0168,1.3766533,0.08786192,0.1,0.12957557,1.020058,-0.27603102
0.00390625,0.019428363,7.380435,68.47652,785.7,1309.6566,1.3085594,0.053070657,0.1,0.12533532,0.83079225,-0.84207296
0.00390625,0.016983893,4.6985903,21.917782,598.4,1066.8295,1.7330444,1.7689021,0.1,0.14131498,1.3386292,0.53540087
0.00390625,0.016922254,4.6907897,21.945553,583.0,1034.7141,1.6930857,1.5913818,0.1,0.13976702,1.3301153,0.56669784
0.00390625,0.018216338,6.048813,43.701794,716.0,1191.6661,1.2570645,-0.21958911,0.1,0.12929913,1.0020345,-0.3047788
0.00390625,0.016444262,4.433032,19.298613,559.0,966.3898,1.5500603,1.0352468,0.1,0.13069116,1.1457111,0.10782814
0.00390625,0.018308934,6.7839217,59.513195,718.3,1257.0723,1.3944461,0.107348114,0.1,0.116066456,0.6277875,-1.1310555
0.00390625,0.019592382,8.340211,89.99922,759.3,1365.3346,1.5515227,0.76848906,0.1,0.11540851,0.5573042,-1.3546424
0.00390625,0.016666802,4.551128,20.441175,539.9,996.4128,1.8688356,2.2504067,0.1,0.13882773,1.3154715,0.5342078
0.00390625,0.016737571,4.7804947,24.465763,628.4,1070.7488,1.3990974,0.34061393,0.1,0.12561314,0.9661403,-0.36248183
0.00390625,0.019788517,8.261616,87.72349,748.7,1351.8888,1.5831188,0.90927446,0.1,0.118634,0.66005373,-1.1393248
0.00390625,0.016608372,4.499739,19.914635,571.9,1005.38635,1.6505104,1.4374518,0.1,0.13316196,1.1829127,0.15935206
0.00390625,0.016465185,4.4238267,19.167631,614.4,1097.4719,1.6903777,1.5323948,0.1,0.1288211,1.0253315,-0.32219934
0.00390625,0.01804344,6.3163924,50.293705,706.0,1190.9789,1.3037226,-0.092805475,0.1,0.12077593,0.79809994,-0.74283624
0.00390625,0.016795274,4.7241535,23.012594,502.2,905.40076,1.7716228,1.8936048,0.1,0.13958845,1.3878796,0.81707025
0.00390625,0.019900821,8.382291,90.02617,764.5,1356.3746,1.5688435,0.94028294,0.1,0.117911085,0.64740777,-1.1792026
0.00390625,0.021278152,9.703213,117.11272,799.8,1493.356,1.7695822,1.6938269,0.1,0.118146084,0.6413507,-1.247781
0.00390625,0.016933652,4.7431874,22.891024,527.4,927.7255,1.6994969,1.6926564,0.1,0.1425083,1.4288212,0.8911483
0.00390625,0.01706641,4.7565312,22.764946,607.2,1078.3843,1.6335388,1.2736483,0.1,0.13539945,1.2500515,0.36887455
0.00390625,0.019675862,7.645305,73.5342,721.2,1284.1827,1.5419105,0.7758021,0.1,0.12438386,0.9059045,-0.49715853
0.00390625,0.017761875,5.2959504,29.71355,624.0,1119.7059,1.7262893,1.6892501,0.1,0.13902132,1.3036299,0.42970824
0.00390625,0.019213185,6.7060113,53.20379,764.9,1352.002,1.4088048,0.120434195,0.1,0.12701583,0.9171407,-0.6127405
0.00390625,0.01945635,7.1120725,61.773468,821.0,1422.63,1.3636082,0.011433073,0.1,0.1238726,0.76592124,-1.0654479
0.00390625,0.016598413,4.625257,22.132189,639.6,1106.2362,1.505673,0.7918313,0.1,0.127895,1.0209733,-0.28164768
